"Season","Adjusted.Temo","Adjusted.Offensive.Efficiency","Adjusted.Defensive.Efficiency","Avg.Possession.Length..Offense.","Avg.Possession.Length..Defense.","eFGPct","TOPct","ORPct","FTRate","OffFT","Off2PtFG","Off3PtFG","DefFT","Def2PtFG","Def3PtFG","Tempo","AdjTempo","OE","AdjOE","DE","AdjDE","AdjEM","Pre.Tournament.Tempo","Pre.Tournament.AdjTempo","Pre.Tournament.OE","Pre.Tournament.AdjOE","Pre.Tournament.DE","Pre.Tournament.AdjDE","Pre.Tournament.AdjEM","FG2Pct","FG3Pct","FTPct","BlockPct","OppFG2Pct","OppFG3Pct","OppFTPct","OppBlockPct","FG3Rate","OppFG3Rate","ARate","OppARate","StlRate","OppStlRate","AvgHeight","CenterHeight","PFHeight","SFHeight","SGHeight","PGHeight","EffectiveHeight","Experience","Bench","CenterPts","PFPts","SFPts","SGPts","PGPts","CenterOR","PFOR","SFOR","SGOR","PGOR","CenterDR","PFDR","SFDR","SGDR","PGDR","Net.Rating","Seed","Post.Season.Tournament.Sorting.Index","Final.Four."
2012,65.9,119.2,102.7,17.7,18,57.8036,17.8177,30.8913,38.0362,19.3001,49.6392,31.0606,16.6052,55.3506,28.0443,67.9633,65.927,115.485,119.157,102.058,102.683,16.4747,68.1641,65.4893,116.334,119.641,101.565,102.559,17.0818,54.69,42.3929,72.6902,5.7869,47.6359,36.1331,67.5,8.744,34.9871,30.8105,63.1795,51.052,0.0712,0.0944,76.28,0.12,0.75,-0.65,-1.45,0.52,0.87,1.53,29.86,22.9,31.03,13.59,15.22,17.26,46.84,29.54,12.24,5.74,5.64,30.89,26.89,18.32,13.86,10.04,16.5,"8",1,"No"
2011,66.1,112.1,95.6,16.9,18.1,52.5186,19.9431,36.2736,41.7285,23.2468,54.5525,22.2007,20.7035,46.0374,33.2591,68.2683,66.1332,110.316,112.083,96.1948,95.6288,16.4541,68.1979,66.6571,110.305,110.61,95.0132,94.1013,16.5087,51.8791,36.1059,76.2389,10.1569,42.692,36.9436,70.2417,7.2218,28.0488,35.756,57.5419,47.7807,0.1051,0.0965,77.77,2.49,1.52,0.96,2.48,-0.94,4.01,1.41,38.53,24.54,25.7,18.43,18.21,13.12,37.79,28.52,14.35,12.31,7.04,27.25,25.76,17.12,15.02,14.86,16.5,"11",1,"No"
2019,68.8,113.2,96.7,16.9,17.4,53.453529710513,19.3492278320116,29.3963254593176,35.1447435246318,19.9315329022442,43.6667934575884,36.4016736401674,20.8209902666102,49.5979686838764,29.5810410495133,70.6978,68.7729,108.129,113.24,97.2818,96.7177,16.5223,70.6568,68.5839,108.714,114.15,96.7389,95.7294,18.4207,50.0435919790758,38.8077858880779,75.7225433526011,11.1538461538462,45.0769230769231,32.3611111111111,67.8620689655172,8.89276373147341,41.7470797359066,35.6435643564356,51.063829787234,51.037851037851,0.0691631973569778,0.0971578248586117,77.86,0.11,1.51,2.71,1.76,-0.86,0.81,1.54,27.65,14.72,17.39,19.8,13.88,34.18,30.95,19.08,32.86,11.25,5.83,21.93,19.88,26.96,14.6,16.6,16.5,"5",1,"No"
2019,65,112.1,95.6,17.9,18.1,52.9495178672717,17.6400771753376,29.5036764705882,45.263754963131,21.7190775681342,49.4758909853249,28.8050314465409,17.2462406015038,49.906015037594,32.8477443609023,67.1375,64.9854,107.257,112.084,95.8441,95.5726,16.5112,67.106,64.7843,107.069,110.31,95.5875,95.7335,14.5761,51.9823788546256,36.4649681528662,64.9122807017544,12.5628140703518,44.4723618090452,31.3172043010753,64.9557522123894,8.1057268722467,35.6211003970505,38.390092879257,53.6019536019536,53.5340314136126,0.0850503720953779,0.0855003740641365,78.77,6.38,1.42,0.42,0.07,1.47,3.9,2.3,26.63,22.91,19.68,20,12.99,24.36,44.01,29.57,16.08,4.98,5.29,31.31,27.27,16.68,15.12,9.55,16.5,"9",1,"No"
2017,65.8,112.4,95.9,18.7,17,52.1097046413502,18.2359863866241,24.8048568950564,34.8101265822785,20.6106870229008,37.6858175974287,41.7034953796705,18.2389937106918,53.3333333333333,28.4276729559748,67.1435,65.8121,105.785,112.426,100.959,95.8983,16.5272,67.1757,65.5596,105.957,112.303,100.9,96.065,16.2376,48.1025641025641,37.5678610206297,77.7272727272727,9.86019131714496,46.7991169977925,33.7313432835821,69.935691318328,10.6666666666667,48.5759493670886,33.0211927057664,55.2147239263804,46.2877030162413,0.0623416278798545,0.082698077799807,78.27,3.39,0.08,0.78,1.36,1.89,1.73,1.84,27.77,21.37,16.8,23.61,19.35,18.86,32.51,25.5,21.44,13.46,7.08,23.94,19.53,21.21,17.66,17.66,16.5,"9",1,"No"
2015,69.3,114.7,98.3,15.7,18.3,49.9545,16.9132,35.6601,37.2951,21.2774,53.1037,25.6189,22.3366,51.1683,26.495,70.1838,69.2543,109.239,114.701,99.433,98.2576,16.4435,70.3181,69.1346,109.877,114.941,99.3058,97.964,16.9767,48.8449,34.9486,72.4054,12.0258,46.2419,35.1735,71.4829,6.8647,31.0109,31.2161,59.2025,51.4384,0.109,0.081,77.69,1.74,0.22,1.06,1.2,0.92,1.96,1.69,37.21,27.08,19.39,22.35,16.72,14.46,42.25,19.08,16.42,10.32,11.92,29.84,21.43,20.86,16.69,11.19,16.4,"5",1,"No"
2018,65.5,111.4,95,18.4,18.3,57.6638477801269,19.1051659092196,22.1135029354207,32.2410147991543,16.8761904761905,52.7238095238095,30.4,15.7712305025997,52.7729636048527,31.4558058925477,65.6395,65.4809,107.999,111.413,94.8616,95.025,16.3876,65.8676,65.3221,108.717,111.331,93.9293,96.1911,15.1402,56.5821749795585,39.7608370702541,72.6229508196721,6.49149922720247,47.0633693972179,31.9682959048877,70.4061895551257,9.40310711365495,35.3594080338266,36.9088249634325,59.2901878914405,49.7062279670975,0.0967610773419526,0.102113817790656,76.47,-1.21,-1.52,-0.78,0.82,1.02,-1.36,1.82,32.69,23.07,24.78,13.58,18.63,19.9,45.15,24.75,12.92,11.69,5.42,30.75,25.11,14.84,18.31,10.94,16.4,"11",1,"Yes"
2024,66.8,115,98.6,18.1,17.7,53.2069157836029,15.1586925627665,27.3069679849341,45.0083658672616,23.3734939759036,50.1204819277108,26.5060240963855,19.8917456021651,47.9025710419486,32.2056833558863,66.9257,66.7693,112.409,115.033,100.059,98.6202,16.4131,67.0332,66.6261,112.969,115.582,100.085,98.7643,16.818,52.5252525252525,36.3636363636364,72.1189591078067,11.1726685133887,49.0304709141274,31.523178807947,70.1112877583466,6.64983164983165,33.7423312883436,41.0772578890098,58.0568720379147,55.6566970091027,0.091132616002346,0.0748911596850962,77.95,-0.02,0.18,0.88,1.61,1.43,0.08,3.1952,25.45,20.68,16.12,16.13,27.49,19.56,35.7,20.79,25.65,10.9,6.9,27.61,18.96,23.98,16.22,13.2,16.4,"10",1,"No"
2024,64.2,115.9,99.5,18.9,18.1,52.6020408163265,13.3730811021648,25.7548845470693,29.234693877551,17.2884075411151,49.2579221821099,33.453670276775,21.5502555366269,49.0630323679727,29.3867120954003,64.7404,64.1886,111.122,115.917,104.489,99.5072,16.4097,64.6269,63.7345,112.139,116.639,104.757,100.73,15.909,49.2381716118685,38.9901823281907,75.21815008726,9.45584299732382,51.3826940231936,34.4827586206897,72.0797720797721,10.6655974338412,36.3775510204082,37.3042505592841,59.4170403587444,58.6848635235732,0.106538879447246,0.0744434848020505,77.59,1.26,-0.41,0.18,0.16,1.11,0.43,2.51412,24.66,13.81,18.47,21.54,19.93,26.22,40.51,26.31,15.69,9.09,8.35,20.68,22.87,25.3,17.36,13.74,16.4,"9",1,"No"
2012,65.7,111.3,94.9,17.3,18.8,51.6489,18.2569,32.1994,34.0957,19.7189,60.9343,19.3468,16.4449,57.0342,26.5209,66.8875,65.6739,106.489,111.279,92.3306,94.9134,16.3658,67.1197,65.1101,106.953,111.11,91.8027,94.5611,16.549,50.8978,36.1111,74.415,7.9305,45.3172,32.8622,68.5149,5.8011,22.9787,29.9471,60.4703,49.1094,0.0705,0.0749,77.34,0.91,1.04,-0.92,0.27,-0.47,1.95,1.66,21.94,16.83,20.44,24.34,21.46,16.93,37.67,30.02,12.49,12.64,7.18,25.07,19.73,23.51,19.65,12.04,16.4,"12",1,"No"
2011,63.5,112.3,95.9,19.3,17.9,49.8304,16.9485,32.794,37.9361,21.6082,46.2652,32.1265,21.4436,50.6085,27.948,64.6437,63.5277,108.234,112.349,98.2573,95.8875,16.4616,65.4927,63.7754,109.473,112.272,97.9504,97.278,14.9935,47.9463,35.213,72.4138,4.5382,48.0096,32.1739,67.4142,8.7678,38.6628,35.4573,49.0991,48.4848,0.0895,0.0821,76.29,0.86,-0.47,-1.04,-1.48,0.46,0.39,2.02,27.62,23.66,22.76,22.76,17.44,13.39,37.4,38.05,10.22,7.15,7.17,25.63,24.04,18.01,14.62,17.7,16.4,"8",1,"Yes"
2021,65.5,112.1,95.7,18.9,17.6,48.9577464788732,17.6302826030594,29.8797409805735,34.8732394366197,21.3930348258706,48.7562189054726,29.8507462686567,22.3287671232877,49.3150684931507,28.3561643835616,65.755,65.5176,104.282,112.087,103.319,95.6867,16.4001,65.632,65.3971,104.37,109.326,104.538,99.1533,10.1728,46.9512195121951,35.0877192982456,76.4135702746365,10.1679104477612,50.3731343283582,30.576070901034,72.6597325408618,7.8397212543554,35.3239436619718,38.7078330474557,59.4202898550725,53.6813922356091,0.0839088316402291,0.0791948523345982,78.24,2.09,0.56,0.27,1.42,2.31,1.32,2.09,29.61,19.05,18.98,16.49,23.22,22.23,23.03,52.77,10.93,8.45,4.74,20.06,34,18.41,15.51,11.98,16.4,"12",1,"No"
2017,69.7,116.1,99.8,15.7,17.9,51.4081255771006,16.6074927730245,31.9521912350598,38.0886426592798,21.9964973730298,53.5201401050788,24.4833625218914,22.3392252726589,47.9879654005265,29.6728093268146,71.5875,69.7479,110.631,116.061,103.368,99.8135,16.2479,71.4812,69.4151,111.441,116.639,103.717,101.04,15.5987,50,36.5203761755486,76.1212121212121,12.5915080527086,46.705710102489,33.2070707070707,70.4626334519573,7.78795811518325,29.455216989843,36.7006487488415,50.2507522567703,50.2774694783574,0.107871097918243,0.072560774498962,76.94,0.75,0.79,-1.72,0.18,0.85,0.77,2.33,37.32,17.98,13.38,20.85,26.83,20.95,30.37,28.02,14.48,10.44,16.69,32.77,23.31,15.84,14.04,14.04,16.3,"8",1,"No"
2012,64.3,116.2,99.9,18.7,18.3,51.0649,13.5953,31.3036,34.1258,17.9793,48.1305,33.8902,19.1342,52.8139,28.0519,65.3925,64.3333,109.853,116.167,101.14,99.9175,16.2497,65.5121,63.7048,110.206,116.142,100.941,100.148,15.9933,47.7883,37.7158,65.6023,8.8567,49.1143,34.3949,69.9367,9.0047,37.2957,33.5829,52.8684,52.5424,0.0998,0.0605,76.2,-0.14,-1.05,-0.15,0.51,-2.47,-1.2,1.96,33.48,15.35,23.63,20.5,19.12,21.4,32.14,25.21,17.15,10.08,15.43,23.99,24.51,16.1,17.85,17.56,16.3,"10",1,"No"
2013,68.3,107.3,91,16,18.3,52.4384,20.7501,35.6621,37.2284,18.9855,56.3969,24.6177,20.5996,53.1906,26.2099,69.5544,68.2579,106.161,107.326,92.5722,90.9946,16.3316,69.8164,67.7883,107.78,108.62,92.5289,91.9204,16.6993,51.1156,37.1622,66.0182,16.2791,43.7632,32.9564,67.6512,8.046,28.5852,30.3729,61.9877,50.0606,0.1274,0.1055,76.9,0.41,0.11,-0.05,0.7,1.34,0.52,1.78,28.48,20.02,19.91,18.95,19.39,21.72,36.3,24.01,19.1,14.76,5.82,21.72,19.85,26.52,17.94,13.97,16.3,"6",1,"No"
2023,61.5,110.8,94.5,19.4,18.8,51.1614730878187,13.6301845754161,25.609756097561,34.7308781869688,19.266875279392,51.2293249888243,29.5037997317836,16.9338677354709,47.8957915831663,35.1703406813627,62.4659,61.4801,108.187,110.844,96.4862,94.4733,16.3704,62.3949,61.5696,108.334,111.166,96.2189,94.7544,16.4114,50.4401408450704,34.9761526232114,70.3099510603589,13.7864077669903,46.4077669902913,34.061135371179,74.7787610619469,10.8274647887324,35.6373937677054,40.0116482236459,65.4476670870114,52.8089887640449,0.108751472676192,0.076851040691176,76.58,0.59,-0.16,-0.94,0.11,-2.11,0.21,2.25,27.68,16.79,23.21,21.45,19.77,18.74,35.24,35.2,10.83,10.58,8.08,27.3,25.97,18.75,16.06,11.87,16.3,"4",1,"No"
2017,66.4,111.5,95.2,17.7,17.8,50.7680872150644,16.4339578800617,32.85140562249,39.197224975223,20.488940628638,54.2491268917346,25.2619324796275,26.1363636363636,52.0979020979021,21.7657342657343,67.4081,66.3794,108.958,111.468,96.7455,95.2058,16.2627,67.321,66.1243,108.7,110.668,96.1015,95.0527,15.6156,51.1713030746706,33.2822085889571,66.7509481668774,15.6892612338157,45.3922315308454,29.4849023090586,70.7692307692308,7.75988286969253,32.3092170465808,30.0106609808102,50.764192139738,46.3254593175853,0.0954774930821064,0.0781563549565915,77.06,-0.31,0.27,-0.1,0.45,1.16,-0.02,1.8,35.9,17.46,23.46,23.16,16.88,18.98,30.23,36.95,12.04,11.47,9.22,29.17,29.7,19.73,10.72,10.6,16.3,"11",1,"No"
2024,64.8,113.2,96.9,18.2,17.9,51.7839687194526,16.3557263725412,32.8847771236333,31.5738025415445,17.6767676767677,56.3325563325563,25.990675990676,20,54.3040685224839,25.6959314775161,66.4465,64.8449,109.886,113.231,99.6617,96.8986,16.3329,66.6789,64.82,110.65,113.431,99.4722,97.2153,16.2157,52.2334293948127,33.8905775075988,70.4334365325077,12.6284875183554,46.5491923641703,32.4675324675325,73.0829420970266,6.62824207492795,32.1603128054741,31.1425682507583,45.8860759493671,45.5635491606715,0.0772946859903382,0.0841273654148984,79.28,1.29,1.61,2.88,3.18,1.79,1.45,1.18551,26.74,19.9,25.33,18.48,13.33,22.91,43.54,24.96,14.55,11.85,5.01,25.68,23.54,20.22,17.94,12.55,16.3,"7",1,"No"
2016,65.3,113,96.8,17.9,18.2,49.4155,15.4063,30.70399,39.47928,21.0191,49.4268,29.5541,21.9263,50.2441,27.8296,66.8085,65.3071,105.992,113.04,101.61,96.8463,16.1937,66.9315,65.1637,105.726,112.821,101.058,95.7146,17.1061,48.4596,34.0675,66.6218,11.5602,45.7559,34.4884,69.8727,8.9092,36.1849,32.8812,46.3145,47.0968,0.0757,0.0671,76.97,1.46,1.22,-1.3,-0.04,-0.39,2.68,1.96,38.16,15.58,18.94,22.41,21.3,21.78,39.39,28.79,12.85,11.86,7.11,28.12,25.61,18.89,15.33,12.05,16.2,"6",1,"No"
2022,65,115.5,99.3,18.9,17.8,54.2816091954023,17.0499532674116,29.3279022403259,33.3908045977011,18.8922284242164,48.7762988407042,32.3314727350794,18.2825484764543,50.415512465374,31.3019390581717,65.1113,65.0397,110.96,115.546,103.242,99.3034,16.2427,65.3779,64.9727,112.068,116.627,103.964,100.804,15.8224,53.9923954372624,36.4825581395349,75.7314974182444,12.7623845507976,45.8438287153652,33.7817638266069,73.0627306273063,7.60456273764259,39.5402298850575,35.9677419354839,48.8400488400488,47.7979274611399,0.068580817611935,0.0942986242164106,77.25,-0.66,0.22,0.85,0.49,0.57,-0.22,1.86,34.71,20.35,29.56,15.52,21.07,13.49,37.6,33.71,11.14,8.09,9.46,28.93,27.35,17.05,12.86,13.78,16.2,"7",1,"No"
2017,70.7,120.9,104.7,16.6,16.9,54.0664961636829,16.4391666314499,30.7218309859155,40.7161125319693,22.6491035492133,47.9326747164288,29.4182217343579,20.7109737248841,47.9907264296754,31.2982998454405,71.7061,70.6791,115.469,120.928,109.726,104.681,16.2464,71.6922,70.4705,115.266,120.873,109.04,103.6,17.2722,52.066772655008,38.4505021520803,77.7638190954774,10.1340033500838,52.0100502512563,35.8090185676393,72.4324324324324,9.93640699523053,35.6521739130435,38.7063655030801,55.4712892741062,52.7497194163861,0.077335925284199,0.0840975362380087,77.25,1.64,1.39,-1,0.01,0.36,1.51,1.4,31.26,19.68,24.78,19.12,22.35,14.08,39.77,42.39,10.01,4.48,3.34,30.22,24.27,16.8,16.51,12.21,16.2,"11",1,"No"
2025,69.5,117.8,101.6,16.6,17.8,51.5486725663717,14.5241555943395,31.6096747289408,33.4316617502458,19.4700460829493,49.7695852534562,30.7603686635945,20.7993474714519,48.1239804241436,31.0766721044046,69.8501,69.5085,112.515,117.812,106.084,101.585,16.2268,70.2044,69.4443,113.04,117.933,106.248,101.772,16.1611,53.4653465346535,32.4817518248175,74.5588235294118,11.2467306015693,51.4385353095031,36.5994236311239,71.9322990126939,11.6336633663366,40.4129793510324,37.6969038565997,50.1639344262295,47.2748815165877,0.127518627986016,0.0799693090759763,76.47,-1.87,-0.48,-0.84,0.16,-0.64,-1.18,2.38005,37.89,20.43,20.17,14.74,21.18,23.46,29.21,41.12,17.17,6.26,6.2,22.74,29.46,17.22,15.66,14.91,16.2,"10",1,"No"
2023,69.5,111.1,94.9,16.9,17.6,51.3617677286742,18.3591014383451,31.5789473684211,34.2754367934224,18.4747145187602,50.815660685155,30.7096247960848,18.5469314079422,54.7833935018051,26.6696750902527,69.536,69.4828,105.528,111.11,95.9473,94.8894,16.2206,69.2852,69.3873,106.287,112.167,96.0045,95.6864,16.4805,55.0839964633068,30.7975460122699,67.9160419790105,13.8289962825279,45.1301115241636,33.446519524618,70.4974271012007,8.22281167108753,41.8807810894142,30.4550155118925,46.7963386727689,43.9054726368159,0.0986909443516673,0.0982599795291709,78.74,0.56,2.05,1.57,2.39,1.69,1.31,1.41,33.06,17.94,25.38,13.33,25.06,18.27,27.19,23.43,25.33,17.08,6.95,22.35,26.68,19.58,17.22,14.14,16.2,"9",1,"No"
2015,66.5,111.1,94.9,16.8,19,48.7377,15.6728,31.8052,37.2604,20.0843,46.2246,33.6911,20.9037,50.0845,29.0118,66.55,66.5161,106.459,111.137,96.8655,94.8647,16.2718,66.6676,66.5049,106.572,110.62,96.5822,94.1043,16.5157,46.9261,34.3091,65.7465,12.4491,48.2506,34.488,69.2308,9.6498,39.9252,35.0766,50.8929,56.8127,0.1396,0.0857,76.5,-1.18,-0.71,0.3,0.15,0.64,-1.89,1.39,39.62,17.64,23.6,17.89,22.4,18.47,27.65,36.8,22.6,7.37,5.57,22.43,25.21,24.36,14.75,13.25,16.2,"7",1,"No"
2019,69.5,117.4,101.3,16.3,18.2,52.666999002991,17.1678153954909,29.8347107438017,42.3230309072782,22.8832116788321,45.9124087591241,31.2043795620438,16.1702127659574,51.2185686653772,32.6112185686654,70.0111,69.5161,110.474,117.365,104.537,101.345,16.0197,70.2251,69.3715,110.452,117.163,104.226,101.207,15.9555,51.3888888888889,36.4450127877238,73.8515901060071,9.04684975767367,53.4733441033926,32.4480369515012,68.976897689769,7.92483660130719,38.9830508474576,41.1596958174905,59.2997811816193,57.7942735949099,0.0852331540811432,0.0929081774344215,78.36,1.09,1.46,1.64,2.21,1.32,1.28,1.52,32.15,25.45,19.46,19.53,16.29,19.26,32.79,23.97,25.06,11.96,6.19,22.5,25.91,25.52,13.81,12.25,16.1,"10",1,"No"
2023,64.3,117.2,101.1,18.9,18.3,55.4476551397442,13.706477032878,19.1722972972973,21.2695405021317,12.4205013093902,44.3696221473999,43.2098765432099,15.4912836767036,52.7733755942948,31.7353407290016,64.4081,64.2579,110.252,117.177,104.293,101.133,16.0438,64.5546,64.6096,109.964,116.826,104.26,101.79,15.0367,53.1362007168459,38.6934673366834,73.9420935412027,5.83025830258303,49.1512915129151,32.7205882352941,70.5776173285198,9.40860215053763,47.134059687352,37.5863657300783,51.9427402862986,55.091103965702,0.0664681566955831,0.0714223050207197,76.67,-1.36,-1.31,-0.56,0.7,0.5,-1.34,2.47,24.53,15.67,23.26,17.34,25.85,17.83,44.24,16.14,7.5,22.18,9.87,23.02,22.5,13.33,27.03,14.07,16.1,"10",1,"No"
2011,62.1,112.6,96.5,18.2,19.6,53.0627,16.3974,28.8406,32.3207,17.3069,49.2821,33.4109,18.234,56.8653,24.9007,63.5889,62.1453,109.05,112.552,95.832,96.538,16.0145,64.1354,63.1619,108.788,111.003,94.5571,95.4298,15.5729,49.8822,39.0476,68.7211,10.7714,44.7533,30.6189,68.7188,7.6198,36.6036,29.9075,59.436,49.8798,0.0932,0.0729,77.37,1.4,1.6,0.96,0.27,0.46,3,2.33,27.24,29.12,17.31,10.71,17.31,25.55,25.91,31.75,27.15,9.01,6.18,28.43,26.63,20.82,12.42,11.69,16.1,"12",1,"No"
2024,66.6,113.4,97.4,18.9,17.4,51.0387422796182,16.4363093014569,32.9867674858223,35.0926445816957,20.2981148619027,48.1367821131083,31.565103024989,19.4656488549618,53.3396946564885,27.1946564885496,66.3846,66.6495,110.354,113.365,100.804,97.3998,15.9653,66.5812,66.7868,111.112,114.005,100.858,97.6233,16.3813,50.8333333333333,34.2368045649073,74.08,6.80335507921715,52.0969245107176,30.4975922953451,72.7272727272727,11.1111111111111,39.3599101628299,36.7334905660377,46.0076045627376,47.7970627503338,0.0857965705471941,0.0853145673418728,78.33,-0.98,0.92,1.88,2.05,2.11,-0.03,2.06934,23.94,21.31,25.98,19.4,20.11,13.16,38.26,29.27,18.77,9.66,3.95,25.58,21.5,17.91,17.43,17.53,16,"10",1,"No"
2012,62.9,109.5,93.5,18.9,18.3,48.0401,16.7104,35.6019,29.3072,16.4155,52.6566,30.9278,16.3005,56.4148,27.2847,64.681,62.8955,103.686,109.509,94.0256,93.4814,16.0276,64.5657,61.9205,104.228,109.258,93.6208,94.1152,15.1423,46.4011,34.076,64.3857,11.955,45.1477,32.2933,68.4502,8.3857,34.7767,31.0713,51.8398,54.7703,0.1239,0.0831,76.28,0.26,-1.9,-0.93,-0.07,0.52,-1.65,1.74,24.96,18.99,18.2,22.63,21.29,18.89,34.23,21.69,17.08,19.15,7.84,30.56,18.83,16.91,16.23,17.46,16,"6",1,"No"
2017,69.5,109.7,93.7,16.6,17.6,48.6745213549337,16.082828613521,29.6703296703297,39.5679921453117,22.4178403755869,53.0516431924883,24.5305164319249,18.0855569673867,53.9601863617111,27.9542566709022,70.3448,69.5164,104.242,109.735,96.585,93.7389,15.9964,70.4492,69.3901,104.14,109.574,95.8428,92.9833,16.5907,47.5122634898388,34.2622950819672,71.0918114143921,15.8741258741259,44.5454545454545,30.8988764044944,68.2108626198083,8.6895585143658,29.945999018164,33.2399626517274,57.1589627959414,53.6756126021004,0.0793910623669995,0.078572597806515,78.27,1.06,1.49,1.46,1.75,1.74,1.27,1.27,29.21,16.24,18.51,20.2,21.46,23.55,38.99,16.59,29.26,6.58,8.52,27.64,18.45,27.97,12.2,13.7,16,"5",1,"No"
2018,68.7,115.3,99.3,16.1,18.4,57.6675603217158,16.9827706361034,23.9067055393586,36.514745308311,18.3371298405467,48.74715261959,32.9157175398633,16.8765743073048,46.3476070528967,36.7758186397985,69.9133,68.7373,112.416,115.302,102.143,99.2755,16.0265,69.9523,68.6757,112.152,115.016,101.421,98.3773,16.6388,57.3214285714286,38.7919463087248,70.9251101321586,6.58949243098842,49.1540516473731,34.6793349168646,69.6707105719237,11.0714285714286,39.9463806970509,42.8498727735369,58.2169709989259,54.5023696682464,0.0819118482700947,0.0746212649162119,76.79,-0.55,-1.59,0.22,1.37,0.51,-1.07,1.78,31.99,21.91,19.89,21.02,15.75,21.42,35.77,27.47,12.91,8.7,15.15,31.79,21.81,18.23,15.41,12.76,16,"8",1,"No"
2015,64.1,114.9,98.9,19.4,17.7,49.3184,16.0375,33.9328,35.3943,19.7624,52.198,28.0396,21.166,51.9645,26.8695,64.5179,64.0871,107.78,114.854,101.54,98.9237,15.9301,64.4741,63.8463,108.152,114.001,101.056,98.6377,15.3629,47.342,35.6495,68.6382,13.0589,43.648,32.9705,70.3652,10.1293,32.2298,31.3353,46.3687,51.5115,0.059,0.0817,77.68,-0.1,1.13,1.16,0.87,2.02,1.03,1.31,32.18,17.15,15.2,20.61,24.22,22.82,30.05,36.63,13.03,10.21,10.07,25.71,27.19,16.65,16.32,14.13,16,"8",1,"No"
2013,67.9,106,90,16.1,18.5,48.9712,20.2255,33.2502,36.7284,20.8974,51.6826,27.42,18.8252,53.5615,27.6133,68.9895,67.8526,102.22,106.021,92.0189,89.9515,16.07,68.9445,67.0633,102.694,106.858,92.0554,89.633,17.2254,48.9764,32.6409,70.4482,14.5803,42.6362,31.5873,69.1002,6.6142,34.6708,31.6901,64.0143,50.6427,0.102,0.0952,77.85,0.15,1.46,0.95,1.01,3.34,1.61,1.49,29.72,20.37,25.26,20.89,18.28,15.19,32.67,32.98,14.95,9.52,9.88,25.52,31.08,15.5,13.95,13.95,16,"5",1,"No"
2014,65.3,112.4,96.4,17,18.7,51.2821,16.8816,29.2827,44.9744,23.5474,52.5994,23.8532,21.6524,49.4098,28.9377,67.0632,65.2643,107.798,112.442,101.203,96.3809,16.0608,67.0989,65.271,108.976,113.435,101.73,97.4392,15.9959,49.8912,36.4273,70.2395,11.463,45.7768,34.8529,71.6016,6.454,29.2821,33.8983,46.317,56.7536,0.078,0.0809,78.63,1.57,2.44,1.96,1.96,1.8,4,2.36,18.78,20.9,18.48,18.04,15.3,27.27,22.78,27.19,26.81,15.06,8.15,20.08,24.13,25.29,16.14,14.35,16,"10",1,"No"
2024,69.8,114.7,98.7,16.1,18.1,51.5078985160364,17.987217987218,35.874067937034,35.0406893250359,19.9106810569408,55.0800148864905,25.0093040565687,19.7211972119721,52.7265272652727,27.5522755227552,70.6454,69.8366,109.815,114.71,100.432,98.6694,16.0403,70.6411,69.6647,110.06,115.101,99.7082,97.8086,17.2925,50.7892930679478,35.4430379746835,73.0874316939891,10.207336523126,51.2759170653908,33.0383480825959,70.4245973645681,9.05971173644475,30.2537099090474,35.0931677018634,59.6473029045643,56.7474048442907,0.125253458586792,0.0956854290187624,78.08,0.21,0.97,1.96,0.49,1.11,0.59,3.39031,33.66,15.92,21.16,22.55,19.36,21,43.88,20.42,24.39,8.13,3.15,25.54,21.04,20.4,16.34,16.66,16,"9",1,"No"
2011,64.3,112.8,96.8,18.2,18.4,51.2059,18.3432,33.1216,44.4706,24.5013,52.9922,22.5065,21.5288,48.2825,30.1887,65.2605,64.332,108.745,112.831,97.5476,96.8085,16.0227,65.3632,64.8622,109.395,112.808,97.2645,96.2683,16.5395,52.0443,32.8897,74.7354,8.6726,44.1593,33.9315,72.9508,8.8586,30.9412,35.1692,54.0816,59.1231,0.082,0.0863,77.27,2.42,1.83,0.96,-0.88,0.46,4.26,2.12,13.98,20.5,17.5,13.43,20.37,28.21,27.48,43.87,15.58,6.62,6.45,29.25,23.43,14.52,12.7,20.09,16,"6",1,"No"
2022,65.2,111.5,95.6,18.8,17.5,50,17.0046740300965,30.3400174367916,37.0091447014524,21.228813559322,47.8813559322034,30.8898305084746,16.8498168498169,54.029304029304,29.1208791208791,66.0324,65.2272,106.358,111.462,98.5467,95.5738,15.8887,66.0606,65.193,106.471,111.929,99.604,98.0491,13.8797,49.0026019080659,34.4192634560907,72.8197674418605,9.64912280701754,47.0494417862839,30.028328611898,69.5652173913043,10.5810928013877,37.9774072081764,36.0204081632653,54.0841584158416,46.0099750623441,0.0748746920158094,0.0870531057774169,77.71,0.24,1.11,1.79,1.34,-0.7,0.68,2.75,24.74,25.07,16.65,14.3,22.46,21.47,39.42,25.38,23.1,6.48,5.53,22.73,31.91,16.44,14.31,14.57,15.9,"4",1,"No"
